Timestamp,Source IP,Destination IP,Status,Attack Type,Confidence
2026-09-15 13:09:59.480959,192.168.1.235,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:10:00.480959,192.168.1.205,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:10:01.480959,192.168.1.157,192.168.1.1,NORMAL,Normal,99.62
2026-09-15 13:10:02.480959,192.168.1.107,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:10:03.480959,192.168.1.132,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:10:04.480959,192.168.1.11,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:10:05.480959,192.168.1.100,192.168.1.1,ATTACK,DoS,99.91
2026-09-15 13:10:06.480959,192.168.1.86,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:10:07.480959,192.168.1.202,192.168.1.1,NORMAL,Normal,99.72
2026-09-15 13:10:08.480959,192.168.1.109,192.168.1.1,SUSPICIOUS,Unknown,43.12
2026-09-15 13:10:09.480959,192.168.1.228,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:10:10.480959,192.168.1.238,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:10:11.480959,192.168.1.223,192.168.1.1,NORMAL,Normal,99.86
2026-09-15 13:10:12.480959,192.168.1.117,192.168.1.1,NORMAL,Normal,99.6
2026-09-15 13:10:13.480959,192.168.1.147,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:10:14.480959,192.168.1.201,192.168.1.1,NORMAL,Normal,97.17
2026-09-15 13:10:15.480959,192.168.1.198,192.168.1.1,NORMAL,Normal,99.93
2026-09-15 13:10:16.480959,192.168.1.149,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:10:17.480959,192.168.1.214,192.168.1.1,NORMAL,Normal,99.85
2026-09-15 13:10:18.480959,192.168.1.164,192.168.1.1,NORMAL,Normal,99.91
2026-09-15 13:10:19.480959,192.168.1.239,192.168.1.1,ATTACK,DoS,99.84
2026-09-15 13:10:20.480959,192.168.1.66,192.168.1.1,NORMAL,Normal,99.9
2026-09-15 13:10:21.480959,192.168.1.134,192.168.1.1,NORMAL,Normal,99.89
2026-09-15 13:10:22.480959,192.168.1.66,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:10:23.480959,192.168.1.79,192.168.1.1,SUSPICIOUS,Unknown,0.0
2026-09-15 13:10:24.480959,192.168.1.121,192.168.1.1,NORMAL,Normal,99.82
2026-09-15 13:10:25.480959,192.168.1.134,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:10:26.480959,192.168.1.17,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:10:27.480959,192.168.1.109,192.168.1.1,NORMAL,Normal,99.69
2026-09-15 13:10:28.480959,192.168.1.96,192.168.1.1,ATTACK,DoS,99.78
2026-09-15 13:10:29.480959,192.168.1.181,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:10:30.480959,192.168.1.183,192.168.1.1,NORMAL,Normal,99.68
2026-09-15 13:10:31.480959,192.168.1.214,192.168.1.1,NORMAL,Normal,99.82
2026-09-15 13:10:32.480959,192.168.1.113,192.168.1.1,NORMAL,Normal,99.39
2026-09-15 13:10:33.480959,192.168.1.195,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:10:34.480959,192.168.1.52,192.168.1.1,NORMAL,Normal,99.92
2026-09-15 13:10:35.480959,192.168.1.225,192.168.1.1,NORMAL,Normal,99.74
2026-09-15 13:10:36.480959,192.168.1.129,192.168.1.1,ATTACK,PortScan,99.96
2026-09-15 13:10:37.480959,192.168.1.245,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:10:38.480959,192.168.1.42,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:10:39.480959,192.168.1.169,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:10:40.480959,192.168.1.146,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:10:41.480959,192.168.1.16,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:10:42.480959,192.168.1.242,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:10:43.480959,192.168.1.110,192.168.1.1,NORMAL,Normal,99.91
2026-09-15 13:10:44.480959,192.168.1.161,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:10:45.480959,192.168.1.154,192.168.1.1,NORMAL,Normal,99.61
2026-09-15 13:10:46.480959,192.168.1.179,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:10:47.480959,192.168.1.16,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:10:48.480959,192.168.1.31,192.168.1.1,NORMAL,Normal,99.92
2026-09-15 13:10:49.480959,192.168.1.174,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:10:50.480959,192.168.1.119,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:10:51.480959,192.168.1.44,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:10:52.480959,192.168.1.231,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:10:53.480959,192.168.1.128,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:10:54.480959,192.168.1.56,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:10:55.480959,192.168.1.22,192.168.1.1,NORMAL,Normal,99.91
2026-09-15 13:10:56.480959,192.168.1.76,192.168.1.1,NORMAL,Normal,89.1
2026-09-15 13:10:57.480959,192.168.1.107,192.168.1.1,NORMAL,Normal,99.9
2026-09-15 13:10:58.480959,192.168.1.93,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:10:59.480959,192.168.1.64,192.168.1.1,ATTACK,DoS,99.97
2026-09-15 13:11:00.480959,192.168.1.126,192.168.1.1,ATTACK,Web Attack,79.68
2026-09-15 13:11:01.480959,192.168.1.93,192.168.1.1,NORMAL,Normal,99.91
2026-09-15 13:11:02.480959,192.168.1.96,192.168.1.1,NORMAL,Normal,99.91
2026-09-15 13:11:03.480959,192.168.1.204,192.168.1.1,SUSPICIOUS,Unknown,0.0
2026-09-15 13:11:04.480959,192.168.1.235,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:11:05.480959,192.168.1.107,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:11:06.480959,192.168.1.81,192.168.1.1,NORMAL,Normal,99.92
2026-09-15 13:11:07.480959,192.168.1.202,192.168.1.1,ATTACK,DoS,71.46
2026-09-15 13:11:08.480959,192.168.1.222,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:11:09.480959,192.168.1.117,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:11:10.480959,192.168.1.74,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:11:11.480959,192.168.1.223,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:11:12.480959,192.168.1.30,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:11:13.480959,192.168.1.130,192.168.1.1,ATTACK,DoS,99.96
2026-09-15 13:11:14.480959,192.168.1.14,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:11:15.480959,192.168.1.201,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:11:16.480959,192.168.1.148,192.168.1.1,NORMAL,Normal,98.78
2026-09-15 13:11:17.480959,192.168.1.23,192.168.1.1,NORMAL,Normal,99.88
2026-09-15 13:11:18.480959,192.168.1.99,192.168.1.1,NORMAL,Normal,99.46
2026-09-15 13:11:19.480959,192.168.1.67,192.168.1.1,SUSPICIOUS,Unknown,55.84
2026-09-15 13:11:20.480959,192.168.1.176,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:11:21.480959,192.168.1.27,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:11:22.480959,192.168.1.209,192.168.1.1,NORMAL,Normal,99.34
2026-09-15 13:11:23.480959,192.168.1.176,192.168.1.1,ATTACK,DoS,96.12
2026-09-15 13:11:24.480959,192.168.1.20,192.168.1.1,NORMAL,Normal,99.88
2026-09-15 13:11:25.480959,192.168.1.203,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:11:26.480959,192.168.1.17,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:11:27.480959,192.168.1.73,192.168.1.1,NORMAL,Normal,89.1
2026-09-15 13:11:28.480959,192.168.1.61,192.168.1.1,NORMAL,Normal,99.9
2026-09-15 13:11:29.480959,192.168.1.224,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:11:30.480959,192.168.1.15,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:11:31.480959,192.168.1.169,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:11:32.480959,192.168.1.49,192.168.1.1,NORMAL,Normal,94.35
2026-09-15 13:11:33.480959,192.168.1.71,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:11:34.480959,192.168.1.42,192.168.1.1,NORMAL,Normal,95.69
2026-09-15 13:11:35.480959,192.168.1.131,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:11:36.480959,192.168.1.181,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:11:37.480959,192.168.1.39,192.168.1.1,ATTACK,PortScan,96.88
2026-09-15 13:11:38.480959,192.168.1.154,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:11:39.480959,192.168.1.65,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:11:40.480959,192.168.1.129,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:11:41.480959,192.168.1.189,192.168.1.1,NORMAL,Normal,93.14
2026-09-15 13:11:42.480959,192.168.1.75,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:11:43.480959,192.168.1.206,192.168.1.1,NORMAL,Normal,99.92
2026-09-15 13:11:44.480959,192.168.1.104,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:11:45.480959,192.168.1.52,192.168.1.1,NORMAL,Normal,99.78
2026-09-15 13:11:46.480959,192.168.1.165,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:11:47.480959,192.168.1.165,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:11:48.480959,192.168.1.201,192.168.1.1,NORMAL,Normal,99.61
2026-09-15 13:11:49.480959,192.168.1.193,192.168.1.1,NORMAL,Normal,99.82
2026-09-15 13:11:50.480959,192.168.1.39,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:11:51.480959,192.168.1.209,192.168.1.1,ATTACK,DoS,99.95
2026-09-15 13:11:52.480959,192.168.1.219,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:11:53.480959,192.168.1.51,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:11:54.480959,192.168.1.89,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:11:55.480959,192.168.1.37,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:11:56.480959,192.168.1.158,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:11:57.480959,192.168.1.16,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:11:58.480959,192.168.1.247,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:11:59.480959,192.168.1.89,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:12:00.480959,192.168.1.157,192.168.1.1,NORMAL,Normal,99.83
2026-09-15 13:12:01.480959,192.168.1.183,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:12:02.480959,192.168.1.242,192.168.1.1,ATTACK,DoS,99.96
2026-09-15 13:12:03.480959,192.168.1.106,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:12:04.480959,192.168.1.111,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:12:05.480959,192.168.1.193,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:12:06.480959,192.168.1.60,192.168.1.1,ATTACK,DoS,99.74
2026-09-15 13:12:07.480959,192.168.1.29,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:12:08.480959,192.168.1.161,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:12:09.480959,192.168.1.186,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:12:10.480959,192.168.1.222,192.168.1.1,NORMAL,Normal,99.53
2026-09-15 13:12:11.480959,192.168.1.170,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:12:12.480959,192.168.1.72,192.168.1.1,NORMAL,Normal,99.87
2026-09-15 13:12:13.480959,192.168.1.36,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:12:14.480959,192.168.1.188,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:12:15.480959,192.168.1.207,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:12:16.480959,192.168.1.87,192.168.1.1,NORMAL,Normal,99.87
2026-09-15 13:12:17.480959,192.168.1.227,192.168.1.1,NORMAL,Normal,99.86
2026-09-15 13:12:18.480959,192.168.1.185,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:12:19.480959,192.168.1.163,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:12:20.480959,192.168.1.216,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:12:21.480959,192.168.1.40,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:12:22.480959,192.168.1.213,192.168.1.1,ATTACK,PortScan,99.38
2026-09-15 13:12:23.480959,192.168.1.154,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:12:24.480959,192.168.1.210,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:12:25.480959,192.168.1.20,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:12:26.480959,192.168.1.98,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:12:27.480959,192.168.1.146,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:12:28.480959,192.168.1.119,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:12:29.480959,192.168.1.179,192.168.1.1,NORMAL,Normal,99.89
2026-09-15 13:12:30.480959,192.168.1.104,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:12:31.480959,192.168.1.27,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:12:32.480959,192.168.1.139,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:12:33.480959,192.168.1.175,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:12:34.480959,192.168.1.97,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:12:35.480959,192.168.1.13,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:12:36.480959,192.168.1.227,192.168.1.1,NORMAL,Normal,99.58
2026-09-15 13:12:37.480959,192.168.1.117,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:12:38.480959,192.168.1.220,192.168.1.1,NORMAL,Normal,99.81
2026-09-15 13:12:39.480959,192.168.1.135,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:12:40.480959,192.168.1.37,192.168.1.1,NORMAL,Normal,99.9
2026-09-15 13:12:41.480959,192.168.1.120,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:12:42.480959,192.168.1.102,192.168.1.1,NORMAL,Normal,99.32
2026-09-15 13:12:43.480959,192.168.1.172,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:12:44.480959,192.168.1.238,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:12:45.480959,192.168.1.222,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:12:46.480959,192.168.1.127,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:12:47.480959,192.168.1.191,192.168.1.1,NORMAL,Normal,99.81
2026-09-15 13:12:48.480959,192.168.1.49,192.168.1.1,NORMAL,Normal,99.8
2026-09-15 13:12:49.480959,192.168.1.121,192.168.1.1,NORMAL,Normal,99.81
2026-09-15 13:12:50.480959,192.168.1.55,192.168.1.1,ATTACK,Web Attack,95.92
2026-09-15 13:12:51.480959,192.168.1.197,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:12:52.480959,192.168.1.143,192.168.1.1,NORMAL,Normal,99.83
2026-09-15 13:12:53.480959,192.168.1.176,192.168.1.1,ATTACK,DoS,93.51
2026-09-15 13:12:54.480959,192.168.1.79,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:12:55.480959,192.168.1.167,192.168.1.1,NORMAL,Normal,99.49
2026-09-15 13:12:56.480959,192.168.1.216,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:12:57.480959,192.168.1.245,192.168.1.1,NORMAL,Normal,99.71
2026-09-15 13:12:58.480959,192.168.1.147,192.168.1.1,ATTACK,DoS,99.91
2026-09-15 13:12:59.480959,192.168.1.208,192.168.1.1,NORMAL,Normal,99.72
2026-09-15 13:13:00.480959,192.168.1.133,192.168.1.1,NORMAL,Normal,99.89
2026-09-15 13:13:01.480959,192.168.1.129,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:13:02.480959,192.168.1.121,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:13:03.480959,192.168.1.221,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:13:04.480959,192.168.1.197,192.168.1.1,NORMAL,Normal,99.62
2026-09-15 13:13:05.480959,192.168.1.161,192.168.1.1,NORMAL,Normal,99.53
2026-09-15 13:13:06.480959,192.168.1.78,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:13:07.480959,192.168.1.92,192.168.1.1,NORMAL,Normal,99.99
2026-09-15 13:13:08.480959,192.168.1.228,192.168.1.1,ATTACK,DoS,99.97
2026-09-15 13:13:09.480959,192.168.1.72,192.168.1.1,ATTACK,PortScan,99.85
2026-09-15 13:13:10.480959,192.168.1.222,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:13:11.480959,192.168.1.249,192.168.1.1,NORMAL,Normal,98.51
2026-09-15 13:13:12.480959,192.168.1.32,192.168.1.1,ATTACK,Brute Force,99.94
2026-09-15 13:13:13.480959,192.168.1.81,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:13:14.480959,192.168.1.235,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:13:15.480959,192.168.1.125,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:13:16.480959,192.168.1.72,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:13:17.480959,192.168.1.202,192.168.1.1,NORMAL,Normal,99.39
2026-09-15 13:13:18.480959,192.168.1.128,192.168.1.1,NORMAL,Normal,99.87
2026-09-15 13:13:19.480959,192.168.1.155,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:13:20.480959,192.168.1.166,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:13:21.480959,192.168.1.181,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:13:22.480959,192.168.1.107,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:13:23.480959,192.168.1.96,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:13:24.480959,192.168.1.17,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:13:25.480959,192.168.1.136,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:13:26.480959,192.168.1.227,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:13:27.480959,192.168.1.93,192.168.1.1,ATTACK,PortScan,99.96
2026-09-15 13:13:28.480959,192.168.1.56,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:13:29.480959,192.168.1.134,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:13:30.480959,192.168.1.64,192.168.1.1,NORMAL,Normal,99.81
2026-09-15 13:13:31.480959,192.168.1.100,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:13:32.480959,192.168.1.214,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:13:33.480959,192.168.1.76,192.168.1.1,NORMAL,Normal,99.86
2026-09-15 13:13:34.480959,192.168.1.97,192.168.1.1,ATTACK,DoS,99.95
2026-09-15 13:13:35.480959,192.168.1.81,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:13:36.480959,192.168.1.235,192.168.1.1,NORMAL,Normal,99.86
2026-09-15 13:13:37.480959,192.168.1.162,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:13:38.480959,192.168.1.189,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:13:39.480959,192.168.1.235,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:13:40.480959,192.168.1.80,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:13:41.480959,192.168.1.152,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:13:42.480959,192.168.1.12,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:13:43.480959,192.168.1.142,192.168.1.1,NORMAL,Normal,99.83
2026-09-15 13:13:44.480959,192.168.1.58,192.168.1.1,NORMAL,Normal,99.92
2026-09-15 13:13:45.480959,192.168.1.31,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:13:46.480959,192.168.1.71,192.168.1.1,NORMAL,Normal,89.1
2026-09-15 13:13:47.480959,192.168.1.194,192.168.1.1,NORMAL,Normal,99.71
2026-09-15 13:13:48.480959,192.168.1.114,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:13:49.480959,192.168.1.135,192.168.1.1,NORMAL,Normal,99.89
2026-09-15 13:13:50.480959,192.168.1.152,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:13:51.480959,192.168.1.204,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:13:52.480959,192.168.1.71,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:13:53.480959,192.168.1.186,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:13:54.480959,192.168.1.131,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:13:55.480959,192.168.1.175,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:13:56.480959,192.168.1.192,192.168.1.1,NORMAL,Normal,99.77
2026-09-15 13:13:57.480959,192.168.1.135,192.168.1.1,ATTACK,DoS,99.97
2026-09-15 13:13:58.480959,192.168.1.124,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:13:59.480959,192.168.1.212,192.168.1.1,NORMAL,Normal,89.1
2026-09-15 13:14:00.480959,192.168.1.14,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:14:01.480959,192.168.1.33,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:14:02.480959,192.168.1.85,192.168.1.1,NORMAL,Normal,99.71
2026-09-15 13:14:03.480959,192.168.1.66,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:14:04.480959,192.168.1.113,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:14:05.480959,192.168.1.187,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:14:06.480959,192.168.1.72,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:14:07.480959,192.168.1.88,192.168.1.1,NORMAL,Normal,99.76
2026-09-15 13:14:08.480959,192.168.1.179,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:14:09.480959,192.168.1.158,192.168.1.1,NORMAL,Normal,99.92
2026-09-15 13:14:10.480959,192.168.1.104,192.168.1.1,SUSPICIOUS,Unknown,0.0
2026-09-15 13:14:11.480959,192.168.1.131,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:14:12.480959,192.168.1.151,192.168.1.1,NORMAL,Normal,98.16
2026-09-15 13:14:13.480959,192.168.1.145,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:14:14.480959,192.168.1.98,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:14:15.480959,192.168.1.118,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:14:16.480959,192.168.1.200,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:14:17.480959,192.168.1.150,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:14:18.480959,192.168.1.94,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:14:19.480959,192.168.1.100,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:14:20.480959,192.168.1.189,192.168.1.1,NORMAL,Normal,99.95
2026-09-15 13:14:21.480959,192.168.1.126,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:14:22.480959,192.168.1.79,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:14:23.480959,192.168.1.88,192.168.1.1,NORMAL,Normal,99.86
2026-09-15 13:14:24.480959,192.168.1.74,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:14:25.480959,192.168.1.69,192.168.1.1,ATTACK,DoS,99.92
2026-09-15 13:14:26.480959,192.168.1.40,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:14:27.480959,192.168.1.194,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:14:28.480959,192.168.1.59,192.168.1.1,ATTACK,DoS,99.98
2026-09-15 13:14:29.480959,192.168.1.90,192.168.1.1,NORMAL,Normal,95.48
2026-09-15 13:14:30.480959,192.168.1.40,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:14:31.480959,192.168.1.200,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:14:32.480959,192.168.1.147,192.168.1.1,NORMAL,Normal,99.93
2026-09-15 13:14:33.480959,192.168.1.205,192.168.1.1,ATTACK,DoS,71.46
2026-09-15 13:14:34.480959,192.168.1.186,192.168.1.1,NORMAL,Normal,99.61
2026-09-15 13:14:35.480959,192.168.1.57,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:14:36.480959,192.168.1.59,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:14:37.480959,192.168.1.65,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:14:38.480959,192.168.1.199,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:14:39.480959,192.168.1.133,192.168.1.1,NORMAL,Normal,99.92
2026-09-15 13:14:40.480959,192.168.1.80,192.168.1.1,ATTACK,DoS,99.95
2026-09-15 13:14:41.480959,192.168.1.195,192.168.1.1,NORMAL,Normal,99.96
2026-09-15 13:14:42.480959,192.168.1.160,192.168.1.1,NORMAL,Normal,99.69
2026-09-15 13:14:43.480959,192.168.1.204,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:14:44.480959,192.168.1.144,192.168.1.1,NORMAL,Normal,99.92
2026-09-15 13:14:45.480959,192.168.1.162,192.168.1.1,NORMAL,Normal,99.9
2026-09-15 13:14:46.480959,192.168.1.82,192.168.1.1,NORMAL,Normal,99.87
2026-09-15 13:14:47.480959,192.168.1.35,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:14:48.480959,192.168.1.223,192.168.1.1,NORMAL,Normal,99.88
2026-09-15 13:14:49.480959,192.168.1.59,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:14:50.480959,192.168.1.85,192.168.1.1,NORMAL,Normal,99.98
2026-09-15 13:14:51.480959,192.168.1.68,192.168.1.1,NORMAL,Normal,99.9
2026-09-15 13:14:52.480959,192.168.1.102,192.168.1.1,NORMAL,Normal,99.74
2026-09-15 13:14:53.480959,192.168.1.55,192.168.1.1,NORMAL,Normal,79.52
2026-09-15 13:14:54.480959,192.168.1.87,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:14:55.480959,192.168.1.13,192.168.1.1,NORMAL,Normal,99.99
2026-09-15 13:14:56.480959,192.168.1.191,192.168.1.1,NORMAL,Normal,99.97
2026-09-15 13:14:57.480959,192.168.1.146,192.168.1.1,NORMAL,Normal,99.93
2026-09-15 13:14:58.480959,192.168.1.42,192.168.1.1,NORMAL,Normal,99.89
2026-09-15 13:14:59.480959,192.168.1.80,192.168.1.1,NORMAL,Normal,99.94
2026-09-15 13:15:00.480959,192.168.1.21,192.168.1.1,NORMAL,Normal,99.96
